@relation data

@attribute att1 {Color,' Black and White'}
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 {English,Mandarin,Aboriginal,Spanish,French,Filipino,Maya,Kazakh,Telugu,Cantonese,Japanese,Aramaic,Italian,Dutch,Dari,German,Mongolian,Thai,Bosnian,Korean,Hungarian,Hindi,Icelandic,Danish,Portuguese,Norwegian,Czech,Russian,None,Zulu,Hebrew,Dzongkha,Arabic,Vietnamese,Indonesian,Romanian,Persian,Swedish}
@attribute att7 {USA,UK,'New Zealand',Canada,Australia,Germany,China,'New Line',France,Japan,Spain,'Hong Kong','Czech Republic',Peru,'South Korea',India,Aruba,Denmark,Belgium,Ireland,'South Africa',Italy,Romania,Chile,Netherlands,Hungary,Russia,Mexico,Greece,Taiwan,'Official site',Thailand,Iran,'West Germany',Georgia,Iceland,Brazil,Finland,Norway,Argentina,Colombia,Poland,Israel,Indonesia,Afghanistan,Sweden,Philippines}
@attribute att8 {PG-13,PG,G,R,Approved,NC-17,X,'Not Rated',Unrated,M,GP,Passed}
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric

@data
Color,2,33,543,622,English,USA,R,4,4,2,1
Color,206,196,751,3101,English,USA,PG-13,4,4,2,1
Color,172,26,1074,758,English,USA,R,4,4,2,1
Color,240,169,550,2546,English,USA,PG-13,4,4,2,1
Color,241,93,131,41,English,USA,R,4,4,4,1
Color,242,156,375,61,English,USA,R,4,4,2,1
Color,243,86,2226,4254,English,USA,PG,4,4,2,1
Color,156,22,274,459,English,USA,PG-13,4,4,2,1
Color,244,192,317,3256,English,USA,PG,4,4,2,1
Color,80,229,2227,4255,English,USA,PG,4,4,2,1
Color,245,63,64,4256,English,USA,PG-13,4,4,2,0
Color,105,218,2228,4257,English,USA,R,4,4,4,0
Color,50,75,187,2274,English,USA,R,4,4,4,1
Color,246,42,2206,2916,English,USA,PG-13,4,4,2,0
Color,247,77,2229,4258,English,USA,PG,4,4,1,1
Color,248,109,1004,4259,English,USA,G,4,4,2,0
Color,158,169,995,3115,English,USA,PG,4,4,2,0
Color,249,61,1030,4007,English,USA,PG-13,4,4,4,0
Color,250,156,329,4260,English,USA,R,4,4,4,0
Color,217,26,196,1424,English,USA,PG,4,4,2,1
Color,252,232,2230,4263,English,USA,G,4,4,1,0
Color,94,17,2231,4264,English,USA,PG-13,4,4,2,0
Color,184,233,2232,619,English,USA,PG,4,4,2,0
Color,164,25,202,101,English,USA,R,4,4,2,0
Color,30,234,2233,4265,Spanish,USA,PG,4,4,4,0
Color,253,86,681,4266,English,USA,PG-13,4,4,2,0
Color,254,196,172,1167,English,USA,PG-13,4,4,2,0
Color,255,109,140,2147,English,USA,PG-13,4,4,2,0
Color,24,131,183,3409,English,USA,PG-13,4,4,2,0
Color,65,99,670,1182,English,USA,PG-13,4,4,2,0
Color,146,236,2235,4269,English,USA,PG-13,4,4,4,0
Color,49,237,414,4270,English,USA,PG-13,4,4,2,0
Color,257,238,2236,4271,English,USA,PG,4,4,2,0
Color,258,239,2205,4272,English,USA,PG-13,3,4,2,0
Color,259,240,2237,756,English,Germany,PG,4,4,2,0
' Black and White',14,241,2238,4273,English,USA,PG-13,4,4,2,0
Color,105,74,69,550,English,USA,PG-13,4,4,2,0
Color,260,242,2239,3483,English,USA,R,4,4,4,0
Color,83,243,647,4274,English,Australia,G,4,4,2,0
Color,108,127,444,4275,English,USA,PG-13,4,4,2,0
Color,261,244,2240,4276,English,USA,PG-13,4,4,2,0
Color,191,245,1867,4277,English,France,PG,4,4,2,0
Color,262,246,708,4278,French,France,G,3,4,2,0
Color,177,247,2241,4279,English,UK,PG-13,3,4,2,0
Color,216,248,2242,4280,English,Canada,PG-13,4,4,2,0
Color,84,243,551,4150,English,USA,PG-13,3,4,4,1
Color,221,91,126,4282,English,USA,G,3,3,1,1
Color,149,162,138,2313,English,USA,PG,4,4,2,1
Color,264,189,2244,4283,English,USA,PG,4,4,2,1
Color,25,93,82,685,English,Germany,R,4,4,2,1
Color,90,6,414,1073,English,USA,PG-13,4,4,4,0
Color,206,210,196,606,English,USA,PG,4,4,2,0
Color,265,74,812,4284,English,USA,PG-13,4,4,2,1
Color,117,30,182,843,English,France,PG,4,4,2,0
Color,266,229,2245,2770,English,USA,PG-13,4,4,2,0
Color,267,158,84,446,English,USA,PG,4,4,2,0
Color,268,250,2246,268,English,Japan,PG,4,4,2,1
' Black and White',269,251,2247,118,English,USA,PG-13,4,4,2,0
Color,270,252,844,250,English,USA,PG,4,4,2,1
Color,42,14,548,913,English,USA,PG-13,4,4,4,1
Color,38,253,2248,4285,English,USA,PG-13,4,4,4,1
Color,79,96,354,4173,English,USA,PG,4,4,2,1
Color,122,41,664,4286,English,USA,R,4,4,2,0
Color,11,25,1239,2153,English,USA,PG-13,4,4,2,1
Color,204,60,130,1126,English,USA,R,4,4,2,1
Color,27,76,280,496,English,USA,R,4,4,4,1
Color,128,190,2249,4287,English,USA,PG,4,4,2,1
Color,231,196,2250,4288,English,USA,PG-13,4,4,2,1
Color,239,254,2251,4289,English,USA,PG,4,4,2,1
Color,200,106,2252,324,English,USA,R,3,4,2,0
Color,271,91,2183,272,English,USA,PG,4,4,2,1
Color,112,130,1126,314,English,USA,PG-13,4,4,2,1
Color,206,26,196,111,English,USA,PG-13,4,4,2,1
Color,38,33,2253,4290,English,USA,PG-13,4,4,2,1
Color,208,202,2255,4292,English,USA,PG,3,4,2,1
Color,30,256,582,2370,English,USA,PG-13,4,4,2,0
Color,272,93,33,4293,English,USA,R,4,4,2,0
Color,193,158,2256,60,English,USA,PG,4,4,2,1
Color,111,257,970,1134,English,USA,PG-13,4,4,4,1
Color,273,138,427,669,English,USA,PG-13,3,4,2,0
Color,38,259,912,1081,English,France,R,4,4,4,0
Color,274,99,561,812,English,USA,R,4,4,4,0
Color,275,260,503,161,English,USA,PG-13,4,4,2,0
Color,129,10,2106,4295,English,USA,PG-13,4,4,2,0
Color,140,196,689,4296,English,USA,PG-13,4,4,4,0
Color,276,26,368,161,English,USA,PG,4,4,2,0
Color,277,99,2258,4297,English,USA,PG-13,4,4,2,0
Color,278,261,2259,2709,English,USA,PG-13,3,3,4,0
Color,279,262,2260,4298,English,USA,PG-13,4,4,4,0
Color,228,10,1203,4299,English,USA,R,4,4,2,1
Color,280,55,99,4300,English,USA,R,3,4,2,0
Color,281,109,84,126,English,USA,PG,4,4,2,0
Color,282,42,236,749,English,USA,PG-13,4,4,2,0
Color,216,263,359,2221,English,UK,R,4,4,2,0
Color,284,240,2262,2726,English,USA,PG-13,4,4,2,0
Color,198,184,118,2365,English,USA,PG-13,3,4,2,0
Color,93,49,99,314,English,USA,PG-13,4,4,2,1
Color,285,252,64,250,English,USA,PG,4,4,2,1
Color,10,64,164,582,English,USA,PG-13,4,4,2,0
Color,209,76,420,1084,English,USA,R,4,4,2,0
Color,277,265,2263,4301,English,USA,PG-13,4,4,4,0
Color,286,13,88,4302,English,USA,PG,4,4,2,1
Color,279,72,167,1387,English,USA,PG-13,4,4,2,0
Color,287,196,2264,2538,English,USA,R,4,4,4,0
Color,21,80,637,4303,English,USA,R,4,4,2,0
Color,167,166,995,282,English,USA,PG-13,4,4,2,1
Color,288,266,934,1569,English,USA,PG,4,4,2,1
Color,289,267,2265,4304,English,USA,R,4,3,4,0
Color,2,40,2266,1748,English,Germany,R,4,4,2,0
Color,290,268,2267,4305,English,USA,PG-13,4,4,2,1
Color,291,269,987,2308,English,USA,PG,4,4,4,0
Color,200,237,334,4306,English,USA,PG-13,4,4,2,0
Color,223,270,2268,4307,English,France,PG,3,4,2,0
Color,93,23,65,1030,English,USA,PG-13,4,4,2,1
Color,292,48,266,2482,English,USA,PG-13,4,4,2,1
Color,93,271,1669,2783,English,USA,PG-13,4,4,2,1
Color,13,272,335,4308,English,USA,PG,4,4,2,1
Color,29,46,791,648,English,USA,G,4,4,2,1
Color,293,218,264,297,English,USA,PG,4,4,2,1
Color,49,127,2269,4309,English,USA,PG-13,4,4,4,1
Color,294,273,1787,2121,English,USA,PG,4,4,2,1
Color,84,274,304,575,English,USA,R,4,4,4,1
Color,169,125,75,2,English,USA,R,4,4,4,1
Color,38,86,218,212,English,USA,PG,4,3,4,1
Color,25,138,295,3783,English,USA,PG-13,4,4,2,0
Color,200,99,848,4310,English,USA,R,4,3,2,1
Color,295,119,652,285,English,USA,PG-13,4,4,2,1
Color,296,56,340,1246,English,USA,R,4,4,4,1
Color,93,23,2271,838,English,USA,PG-13,4,4,2,0
Color,216,276,105,935,English,USA,PG-13,4,4,2,1
Color,292,52,2272,372,English,USA,PG,4,4,2,1
Color,297,64,363,433,English,USA,R,4,4,2,0
Color,274,69,130,416,English,USA,R,4,4,2,1
Color,298,277,2273,4312,English,USA,PG,3,4,2,1
Color,88,133,2274,2179,English,USA,PG-13,4,4,2,1
Color,24,26,1003,24,English,USA,PG-13,4,4,2,0
Color,272,278,2275,3780,English,USA,R,4,3,2,0
' Black and White',38,279,38,39,English,USA,PG-13,4,4,4,1
Color,299,192,109,838,English,USA,PG-13,4,4,2,1
Color,0,280,2276,1271,English,USA,PG-13,4,3,4,0
Color,78,281,551,4313,English,USA,PG-13,4,4,4,0
Color,300,78,1543,4314,English,USA,PG-13,4,4,2,0
Color,103,156,99,775,English,USA,R,4,4,2,0
Color,69,10,2277,4315,English,UK,PG-13,4,4,2,0
Color,223,75,874,783,English,USA,PG-13,4,4,4,0
Color,84,50,121,1366,English,USA,PG-13,4,4,2,0
Color,133,82,2278,4316,English,USA,PG-13,4,4,2,0
Color,301,138,2279,2831,English,UK,R,4,4,2,0
Color,292,282,2280,3173,English,USA,PG-13,4,4,2,0
Color,302,283,527,2282,English,USA,R,4,4,2,0
Color,239,284,2281,4317,English,USA,PG-13,4,4,4,0
Color,303,99,812,3362,English,USA,R,4,4,2,0
Color,304,35,158,2370,English,UK,R,3,4,2,0
Color,131,285,433,4247,English,USA,R,4,4,2,0
Color,305,286,2282,2563,English,USA,R,4,4,2,0
Color,306,130,802,2188,English,USA,R,4,4,2,0
Color,307,287,2283,278,English,USA,PG,4,4,2,0
Color,155,288,48,338,English,USA,PG,4,4,2,0
Color,159,8,2284,2321,English,USA,R,4,4,4,0
Color,308,60,445,262,English,USA,PG,4,4,2,0
Color,309,289,1322,3648,English,UK,R,4,4,2,0
Color,310,237,524,3502,English,USA,R,3,4,2,0
Color,200,290,1165,4318,English,USA,PG-13,4,4,2,0
Color,311,130,748,707,English,USA,PG-13,4,4,2,1
Color,312,83,224,219,English,USA,PG-13,4,4,2,1
Color,189,158,373,3414,English,USA,R,4,4,2,0
Color,270,252,844,67,English,USA,PG,4,4,2,1
Color,313,291,2285,4319,English,USA,R,4,3,2,0
Color,314,22,130,225,English,USA,R,4,4,2,1
Color,315,292,2286,2317,English,Spain,R,4,4,4,0
Color,316,84,495,1053,English,USA,PG-13,4,4,2,0
Color,307,293,2287,4320,English,USA,R,3,4,2,1
Color,159,210,737,669,English,USA,R,4,4,4,0
Color,18,20,2289,4321,English,USA,R,4,4,2,0
Color,204,295,78,2187,English,USA,R,4,4,2,0
Color,230,296,458,1750,English,USA,PG-13,4,4,2,1
Color,318,269,598,2308,English,USA,PG-13,4,4,2,1
Color,319,298,2291,4322,English,UK,PG-13,3,4,2,0
Color,38,33,127,109,English,USA,R,4,4,4,1
Color,320,299,78,2179,English,USA,PG-13,4,4,4,0
Color,220,65,693,257,English,USA,PG-13,4,4,2,1
Color,175,300,388,190,English,USA,PG,3,4,2,1
Color,321,130,436,4323,English,USA,R,4,4,4,0
Color,38,58,987,748,English,USA,PG-13,4,4,4,1
Color,44,63,2292,3978,English,USA,R,4,4,4,1
Color,84,33,1150,567,English,USA,PG,4,3,4,1
Color,130,117,2154,1278,English,USA,R,4,3,2,1
Color,322,301,886,1834,English,USA,G,4,4,2,1
Color,323,25,386,203,English,USA,PG-13,4,4,4,1
Color,324,33,2293,758,English,USA,PG,4,4,2,1
Color,167,166,191,4324,English,USA,R,4,4,2,1
Color,30,82,2294,4325,English,USA,PG-13,4,4,4,1
Color,235,21,2264,417,English,USA,R,4,4,2,1
Color,325,302,2295,604,English,USA,PG-13,4,4,4,1
' Black and White',326,303,2296,4326,English,USA,PG-13,4,4,4,1
Color,200,237,1348,4327,English,USA,R,4,3,2,1
Color,134,304,2297,2430,English,USA,R,3,4,2,1
Color,71,99,1072,325,English,USA,PG,4,4,2,1
Color,78,76,544,1537,English,USA,PG-13,4,4,4,1
Color,36,218,396,2919,English,USA,PG-13,4,4,2,0
Color,327,305,883,4328,English,USA,R,4,4,2,0
Color,328,56,703,452,English,UK,R,4,4,4,0
Color,329,306,329,1191,English,USA,PG,4,4,2,1
Color,330,14,1225,724,English,USA,R,3,4,2,0
Color,32,3,1268,1414,English,USA,PG-13,4,4,2,0
Color,331,32,450,100,English,USA,R,4,4,2,0
Color,272,308,2299,1724,English,France,R,4,4,4,0
Color,216,174,1182,28,English,Germany,R,4,4,2,0
Color,216,35,2247,950,English,USA,R,3,4,2,0
Color,200,309,2300,4329,English,USA,R,4,4,2,0
Color,332,310,201,4330,English,USA,R,4,4,4,0
Color,47,224,162,4331,English,USA,PG,4,4,2,0
Color,68,75,728,4332,English,USA,R,4,4,4,0
Color,32,72,1835,2266,English,USA,PG,4,4,4,0
Color,333,99,630,618,English,USA,R,4,3,2,0
Color,324,311,1250,2248,English,France,R,4,4,2,0
Color,334,312,976,2365,English,Australia,PG-13,4,4,2,0
Color,335,313,2301,4333,English,UK,PG-13,3,4,4,0
Color,318,80,154,300,English,Canada,PG-13,3,4,2,0
' Black and White',336,58,99,144,English,USA,R,4,4,2,0
Color,207,42,936,451,English,USA,R,4,4,4,0
Color,337,314,2302,4334,English,UK,PG-13,3,4,2,0
Color,178,315,2303,4335,English,Germany,R,3,4,4,0
Color,190,316,2304,2752,English,USA,PG-13,4,4,2,1
Color,95,76,233,1262,English,'Hong Kong',PG,4,4,2,0
Color,38,317,253,4336,English,USA,PG-13,4,3,2,1
Color,321,184,161,1113,English,USA,PG-13,4,3,4,0
Color,120,42,2305,216,English,USA,PG-13,4,3,4,1
Color,338,318,2306,4337,Mandarin,China,R,4,4,2,0
Color,339,149,996,474,English,USA,PG-13,4,4,2,0
Color,65,72,1044,1263,English,France,PG-13,4,4,2,1
Color,340,319,2297,2180,English,USA,PG-13,4,3,2,0
Color,341,77,343,316,English,USA,PG-13,4,4,2,0
Color,342,172,496,4338,English,USA,R,3,4,2,0
Color,169,320,543,4186,English,USA,R,3,4,4,1
Color,343,166,52,368,English,USA,PG-13,4,4,2,1
Color,344,282,2307,4339,English,USA,PG,4,4,2,1
Color,10,69,125,2818,English,USA,R,4,4,2,1
Color,190,158,754,1443,English,USA,PG-13,4,4,2,1
Color,345,321,1095,4340,English,USA,PG,4,4,2,1
Color,291,33,2308,181,English,USA,R,4,4,4,1
Color,171,161,1418,2916,English,USA,G,4,4,2,0
Color,68,323,863,3637,English,USA,R,4,4,4,1
Color,52,109,2310,4342,English,USA,PG-13,4,4,2,1
Color,30,324,506,2217,English,UK,PG-13,3,3,4,1
Color,172,325,1738,3113,English,USA,R,4,4,2,0
Color,110,326,1497,4343,English,USA,PG,4,4,2,1
Color,346,183,2311,4344,English,USA,PG,4,4,2,1
Color,288,327,693,3715,English,USA,PG,4,4,2,1
Color,337,156,2312,2600,English,USA,R,4,4,2,1
Color,183,328,2307,516,English,USA,PG,4,4,2,1
Color,273,35,233,4345,English,USA,PG-13,4,4,2,1
Color,347,329,642,2110,English,USA,PG-13,4,4,2,1
Color,79,237,740,2497,English,USA,PG,4,4,2,0
Color,348,211,2313,809,English,USA,PG-13,4,4,2,1
Color,165,56,226,2188,English,USA,PG-13,4,3,2,1
Color,239,330,487,662,English,USA,PG,4,4,2,1
Color,349,331,274,4346,English,USA,PG-13,4,4,4,1
Color,350,182,218,852,English,USA,PG-13,4,4,4,1
Color,25,76,202,421,English,USA,PG-13,4,4,2,1
Color,127,99,130,4347,English,USA,PG-13,3,4,2,1
Color,78,210,184,285,English,USA,R,3,4,4,1
Color,351,59,936,4348,English,USA,PG-13,4,4,4,1
Color,159,56,96,669,English,USA,R,4,4,2,1
Color,168,138,229,410,English,USA,PG-13,4,4,2,1
Color,352,332,544,1266,English,USA,PG-13,3,4,2,1
Color,89,56,226,247,English,USA,PG-13,4,4,4,1
Color,200,285,311,679,English,USA,R,4,4,2,1
Color,353,333,2314,4349,English,USA,PG,4,4,2,1
Color,151,109,1904,4350,English,USA,PG-13,4,4,2,1
Color,354,334,1583,4351,English,USA,PG,4,4,2,1
' Black and White',284,335,2315,4352,English,USA,PG,4,4,2,1
Color,93,336,946,4353,English,USA,R,3,4,2,1
Color,165,156,416,12,English,USA,R,4,4,4,1
Color,355,21,1726,2313,English,USA,PG,3,4,2,1
Color,235,337,665,4354,English,USA,PG-13,4,4,2,1
Color,356,338,2316,2927,English,USA,PG,4,4,2,0
Color,37,339,2317,4245,English,USA,PG-13,4,4,4,0
Color,357,226,567,452,English,USA,PG-13,4,4,2,0
Color,358,219,2318,4355,English,USA,PG,4,4,2,0
Color,309,6,99,1201,English,USA,R,4,4,2,0
Color,134,340,155,635,English,USA,PG-13,4,4,2,0
Color,359,31,572,216,English,USA,PG-13,4,4,2,0
Color,360,341,91,281,English,UK,G,4,4,2,0
Color,361,343,669,4356,English,USA,PG-13,4,4,2,0
Color,362,344,2319,1921,English,USA,R,4,3,2,0
Color,85,345,2291,4357,English,USA,PG-13,4,4,2,0
Color,363,37,158,71,English,USA,PG-13,4,4,2,0
Color,364,69,416,4358,English,UK,R,4,4,2,0
Color,365,346,518,216,English,USA,R,4,4,2,0
Color,274,347,2320,4359,English,USA,R,4,4,2,0
Color,366,348,1262,2519,English,USA,PG,4,4,2,0
Color,367,300,772,572,English,USA,PG-13,3,4,2,0
Color,201,130,166,517,English,Australia,PG,4,4,2,1
Color,368,349,856,1937,English,USA,PG-13,3,4,2,0
Color,318,34,69,72,English,USA,PG-13,4,4,2,0
Color,369,350,2321,4360,English,USA,R,4,4,2,0
Color,370,351,48,380,English,USA,PG-13,4,4,2,0
Color,326,109,130,4361,English,USA,PG-13,4,4,4,0
Color,132,218,384,820,English,USA,PG-13,4,4,2,0
Color,372,352,2322,3049,English,USA,PG,4,4,2,0
Color,295,353,2323,2559,English,USA,PG-13,4,4,2,0
Color,373,138,61,142,English,Spain,PG,4,4,2,0
Color,374,3,277,2273,English,USA,PG-13,4,4,2,0
Color,375,354,2324,4362,English,USA,PG-13,4,4,2,0
Color,30,355,167,820,English,UK,R,4,4,2,0
Color,177,356,2325,4363,English,UK,R,3,4,2,0
Color,370,158,2326,4364,English,USA,R,4,4,2,0
Color,359,158,210,524,English,USA,R,4,4,2,0
Color,377,99,1150,4365,English,USA,R,4,4,2,0
Color,96,21,388,2203,English,UK,PG-13,4,4,2,0
Color,351,109,14,233,English,USA,PG-13,4,4,2,0
Color,296,93,336,579,English,USA,R,4,4,4,0
Color,98,357,2327,4366,English,USA,PG-13,4,4,2,0
Color,378,358,2328,4367,English,USA,PG-13,4,4,2,0
Color,379,75,2329,4368,English,USA,PG,4,4,2,0
Color,216,359,1304,567,English,UK,R,4,4,4,0
Color,8,8,21,59,English,USA,PG-13,4,4,4,1
Color,51,155,2330,4165,English,USA,PG-13,4,4,2,0
Color,209,59,429,420,English,Germany,R,3,4,2,0
' Black and White',380,182,683,2359,English,UK,PG-13,4,4,4,0
Color,381,360,304,2347,English,USA,R,4,4,4,0
Color,382,361,2331,4369,English,USA,PG-13,4,4,2,0
Color,383,362,1030,1795,English,USA,PG-13,4,4,2,0
Color,384,15,611,0,English,USA,PG-13,4,4,4,0
Color,355,363,2332,4370,English,USA,PG,4,4,2,0
Color,385,364,2333,2819,English,USA,PG-13,3,4,2,0
Color,84,72,243,121,English,USA,PG-13,3,4,2,0
Color,386,240,1054,4371,English,Germany,PG,4,4,2,0
Color,336,59,402,418,English,USA,PG-13,4,4,2,0
Color,387,1,494,1746,English,UK,R,4,4,2,0
Color,388,35,2334,4372,English,Germany,PG-13,4,4,4,0
Color,30,60,1443,1497,English,USA,R,3,4,2,0
' Black and White',390,182,2336,4374,Filipino,USA,R,4,4,4,0
Color,391,32,827,4375,English,USA,R,3,4,2,1
Color,392,365,2337,2829,English,USA,PG,4,4,2,0
Color,326,71,846,4376,English,USA,R,3,4,4,1
Color,46,366,2338,2509,English,USA,PG,3,4,2,1
Color,197,368,340,805,English,USA,PG-13,3,4,2,0
Color,356,369,17,2166,English,USA,PG,4,4,2,0
Color,393,237,869,4378,English,USA,R,4,3,2,0
Color,299,370,2340,4379,English,USA,PG-13,3,4,2,0
Color,347,314,1393,4380,English,USA,PG-13,3,4,2,0
Color,80,88,1743,641,English,USA,PG-13,3,4,2,0
Color,216,174,1182,2853,English,Germany,R,4,4,2,0
Color,394,247,1130,3876,English,USA,PG-13,3,4,2,0
Color,332,63,210,233,English,USA,R,3,4,4,0
Color,395,196,867,189,English,USA,R,4,4,2,0
Color,49,184,668,4382,English,USA,PG-13,3,4,2,0
Color,25,111,202,2387,English,USA,PG-13,3,4,2,0
Color,396,76,1301,738,English,USA,PG-13,3,4,2,0
Color,397,34,2341,4383,English,UK,R,3,4,4,0
Color,239,127,7,347,English,Canada,PG,3,4,2,1
Color,398,138,1618,4384,English,USA,PG-13,3,4,2,0
' Black and White',43,33,2342,4385,English,USA,PG-13,3,3,4,1
Color,344,372,2343,4386,English,USA,PG,4,4,2,1
Color,190,158,754,1443,English,USA,PG-13,3,4,2,1
Color,399,34,176,1869,English,USA,G,3,3,2,1
Color,105,373,394,2320,English,USA,PG,3,3,4,1
Color,51,96,630,758,English,USA,PG-13,3,4,2,1
Color,279,14,311,868,English,USA,PG-13,4,4,2,1
Color,400,240,2288,4387,English,USA,PG,3,4,2,1
Color,401,374,2344,1418,English,USA,R,3,4,1,1
Color,116,33,2345,4388,English,USA,PG-13,3,4,4,1
Color,80,375,182,252,English,USA,PG-13,3,4,2,1
Color,180,376,2346,2326,English,USA,PG,3,3,2,1
Color,274,156,53,519,English,USA,R,3,4,4,1
Color,402,212,165,2921,English,USA,PG-13,3,4,2,1
Color,165,156,414,1176,English,USA,R,3,3,2,1
Color,403,14,655,4389,English,USA,PG-13,3,4,2,1
Color,127,377,2347,1905,English,USA,PG-13,3,4,2,1
Color,277,124,581,4206,English,USA,R,3,3,2,1
Color,180,76,2146,345,English,Germany,PG-13,3,4,2,1
' Black and White',169,378,68,4390,English,USA,R,3,4,2,1
Color,189,21,2348,168,English,USA,PG-13,3,4,2,1
' Black and White',169,68,2350,4384,English,USA,R,3,4,4,1
Color,214,237,1092,4392,English,USA,R,3,3,2,1
Color,43,99,209,1113,English,USA,PG-13,3,3,2,0
Color,404,380,2351,4393,English,USA,PG-13,3,4,2,0
Color,374,48,155,2549,English,USA,R,3,4,4,1
Color,197,381,2352,707,English,USA,PG,3,4,2,1
Color,97,54,1075,579,English,USA,PG-13,3,4,2,0
Color,405,52,821,1460,English,USA,PG,3,4,2,0
Color,68,382,2353,4394,English,USA,R,3,3,4,1
Color,406,383,2354,4395,English,USA,PG,3,4,4,0
Color,407,158,326,3385,English,UK,R,3,4,2,0
Color,249,384,410,3242,English,USA,R,3,4,2,0
Color,408,385,632,938,English,UK,PG,3,4,2,1
Color,409,189,2355,3048,English,USA,R,4,4,2,0
Color,410,263,2356,4396,English,USA,R,3,4,2,0
Color,71,82,308,4397,English,USA,R,3,4,2,0
Color,307,109,2357,807,English,USA,PG-13,3,4,2,0
Color,411,166,308,417,English,USA,R,3,4,2,0
Color,412,111,1395,594,English,UK,PG,3,4,2,0
Color,326,60,314,345,English,USA,R,3,4,4,0
Color,226,63,130,2103,English,USA,PG-13,3,4,2,0
Color,165,158,655,2757,English,USA,R,3,4,2,0
' Black and White',133,69,802,1215,English,UK,PG-13,4,4,4,0
Color,413,386,164,528,English,UK,PG-13,3,4,2,0
Color,414,233,1201,4398,English,USA,PG-13,4,4,2,0
Color,415,387,2358,4399,English,USA,PG-13,3,4,4,0
Color,416,297,435,2308,English,USA,R,4,4,2,0
Color,417,388,117,2248,English,USA,PG,3,4,2,0
Color,73,95,653,4400,English,USA,PG,3,4,2,0
Color,298,389,2359,2904,English,UK,PG,3,4,2,0
Color,418,321,937,4401,English,USA,PG-13,3,4,2,0
Color,365,390,2360,3347,French,France,R,3,4,4,0
Color,37,392,1044,118,English,USA,R,3,4,2,1
Color,403,14,169,1227,English,USA,PG-13,3,4,2,1
Color,382,237,967,855,English,USA,R,3,4,2,0
Color,420,210,31,2262,English,USA,R,3,3,4,1
Color,296,180,396,65,English,USA,PG-13,3,4,2,0
Color,20,393,2362,824,English,USA,PG-13,3,4,2,1
Color,421,394,2320,4402,English,USA,PG,3,3,2,1
Color,225,395,2363,4403,English,USA,R,3,4,2,0
' Black and White',357,141,82,2103,English,Germany,PG-13,3,4,2,0
Color,265,34,159,325,English,Germany,R,3,4,2,1
Color,281,396,945,1206,English,USA,G,3,4,2,1
' Black and White',35,51,1493,2185,English,USA,PG-13,3,4,2,0
Color,377,26,1443,4404,English,USA,PG-13,3,4,2,0
Color,422,1,38,191,English,USA,R,3,4,2,1
Color,326,74,2119,4142,English,USA,R,4,4,4,0
Color,273,69,995,314,English,USA,R,3,4,2,1
Color,423,397,169,4186,English,USA,R,3,4,4,0
Color,250,150,1317,1870,English,USA,R,3,4,4,0
Color,424,21,226,4405,English,USA,PG-13,3,4,2,0
Color,38,20,33,80,English,USA,PG-13,3,4,4,1
Color,212,398,255,4406,English,USA,R,3,4,4,1
Color,118,211,100,1581,English,USA,PG-13,3,4,2,1
Color,425,298,209,385,English,USA,PG-13,3,4,2,1
Color,293,71,330,203,English,USA,PG-13,3,4,2,1
Color,426,399,2364,3590,English,USA,PG-13,3,4,2,1
Color,427,70,2365,2762,English,USA,R,3,4,4,0
Color,428,32,351,1680,English,USA,R,3,4,2,0
Color,429,400,2366,4407,English,UK,R,3,4,2,0
Color,48,158,1100,1569,English,USA,R,3,3,4,0
Color,430,401,2367,4408,English,France,R,3,4,2,0
Color,431,402,874,4409,English,USA,PG-13,3,4,2,0
Color,307,361,479,4410,English,USA,R,3,4,2,1
Color,432,403,1528,2128,English,Germany,PG,3,4,2,1
Color,19,83,224,330,English,USA,PG-13,3,4,4,1
Color,13,404,2369,4411,English,USA,PG,4,4,2,1
Color,434,109,314,4412,English,USA,PG-13,3,4,2,1
Color,53,9,130,518,English,USA,PG-13,3,3,4,1
Color,296,56,365,4413,English,USA,R,3,4,4,1
Color,314,375,225,561,English,USA,R,3,4,2,1
Color,140,405,2267,2508,English,USA,PG-13,3,4,4,1
Color,51,86,93,1074,English,USA,PG-13,3,4,2,1
Color,167,42,166,252,English,USA,PG-13,3,4,4,0
Color,254,26,196,937,English,USA,PG-13,3,4,2,1
Color,34,406,2195,4414,English,USA,PG-13,3,4,2,1
Color,151,218,24,2938,English,USA,R,3,4,4,1
Color,372,72,243,878,English,USA,PG-13,3,4,2,1
Color,201,50,928,215,English,USA,R,3,4,2,1
Color,435,75,56,396,English,USA,R,4,3,2,1
Color,118,71,336,2652,English,USA,PG-13,4,4,2,1
Color,436,138,1044,1591,English,USA,PG-13,3,4,2,1
Color,126,218,622,4415,English,USA,PG-13,3,4,2,1
Color,395,166,930,4416,English,USA,PG-13,3,4,2,1
Color,14,1,209,219,English,USA,PG,3,4,2,1
Color,437,156,1638,2275,English,USA,R,3,4,4,1
Color,438,407,415,4326,English,USA,R,3,4,2,1
Color,439,408,506,2168,English,USA,PG-13,3,3,2,1
Color,104,76,2370,2390,English,USA,PG-13,3,4,2,1
Color,404,71,72,336,English,USA,PG-13,3,4,2,1
